Car_Age_Years,Kms_Driven,Engine_CC,Mileage_kmpl,Num_Owners,Resale_Value
5,46537.626552491856,1800,17.621726761703165,1,560871.2325075864
9,40317.26283708326,1200,16.674088364480703,2,428813.9492598598
7,67540.72337659885,1000,14.272887919414385,3,325194.1815407678
10,54775.598196278144,1200,19.576234866907573,2,357683.6445320652
1,52559.215311903834,1000,18.067625644789615,1,594972.4603885153
1,68934.6608635458,1800,19.409967557435877,2,628167.3723257267
13,37090.56464358286,1500,18.01310097365169,1,380907.7413159749
14,34467.98400037947,1000,18.2624904715971,3,222411.208056591
12,51038.64952285158,1500,13.53035523592151,2,392037.06412773975
11,76168.52609179988,1500,19.815695504014656,3,315939.49094961316
3,51689.17059880825,1000,15.823380495273462,2,422156.2550131476
10,83987.35026792921,1800,16.335832846171066,2,387293.8009346149
2,78015.22141757836,800,16.94425539099197,2,499165.9890061718
3,64244.19276761227,1500,13.88263285514903,2,512061.2715944798
12,65095.85789062135,1500,16.834886984273304,2,322818.53588929924
11,64230.03937525283,1800,16.695631776526543,3,295231.7205875729
6,62395.7659302315,1800,17.244333062134658,3,453338.2831638329
12,54506.37453782731,1200,14.597640965519242,1,367935.37812029873
10,56247.18250189256,1800,19.85541776712261,2,381073.44143181806
0,43950.59765111127,1500,18.796113156391144,1,634948.683961229
5,26849.3581606473,1000,16.271919609281927,3,360696.2976568779
14,76561.05913923075,800,16.8369071754257,1,265791.2768956571
14,62358.876551779475,1200,19.6762966575462,3,334124.2198056342
2,60093.170334326795,1000,17.485049937759563,2,510994.2283714539
10,65976.7368428682,800,15.518928341592527,1,274489.7483410414
9,47574.03817809527,800,17.83281625983025,1,406267.9435976768
6,44984.06679923351,800,15.824313936416873,1,510571.61756934016
9,55744.72959482771,1000,16.584253651755056,1,332677.57059585955
1,80521.4772264572,1200,17.89875180195482,2,481160.8559267648
13,42468.88457260311,1200,20.110422929811318,3,292014.2503833306
1,20594.01964787751,800,22.046649488460165,3,491487.16600882495
12,52178.98362271871,1000,20.72523124276461,2,376644.6704352698
3,77140.49874352774,800,17.856287522395206,3,405966.7605566629
0,34011.83963468469,1800,22.514699602384354,1,731810.5539392724
2,42295.745942656926,1200,19.116538688736576,2,612606.9062305308
12,63953.20110867253,1500,16.040622921372535,3,262765.8006710138
8,98548.60553213002,800,18.189099704645713,2,382676.6101117647
6,39626.82497210707,1800,16.686166706248247,2,490202.0160041369
14,39045.98862798061,1200,15.50418814734423,3,136227.78260676764
6,65080.47553258778,1000,15.651552445083581,3,398233.2114598177
12,78070.11659990557,1200,17.705531643651113,2,344053.58840113826
12,50638.51931511435,1000,19.508411981226814,2,235743.8413646781
10,35679.08765816747,1000,20.1364065115918,3,299873.21493214025
3,66506.2383132952,800,15.510564166617238,2,422128.3154932829
1,69222.6209595446,800,17.393482635157827,3,498068.5247305688
14,86679.82689807372,1200,18.973181359470114,2,196120.058949535
13,69854.20668486418,1800,18.30371719150322,2,365321.98844584444
3,72420.99114558569,1200,19.38909273409379,2,384972.1134756254
5,56067.82284198141,1500,17.130612590438286,3,472333.4154890932
10,96622.56513254202,1000,20.545830470210326,1,379582.6570543842
10,54027.86984117295,1000,17.99151595638192,3,281412.58254890254
2,50821.16817882345,800,19.515448271442413,2,564550.6219994645
0,87142.7237777791,1800,17.238452570785796,1,516986.5005447607
13,37886.44081656885,800,18.116781887077014,1,314499.3789233593
11,32288.874232081274,1500,14.80794829714305,2,438159.3357061978
7,61793.35386897727,1200,16.326489459916058,3,384523.2204016299
11,59973.95215086457,1200,17.585072622934156,1,451071.5491764978
12,56581.680276740066,1800,18.200123086534063,1,403780.8560419665
4,74908.94635682477,800,23.362403102363142,3,404274.7107761804
14,46376.90726567144,800,17.236200014347574,3,270182.9929962064
4,60962.506884370116,1500,15.246719535998551,1,589986.5921920621
10,54598.4107104272,1200,21.404969438909845,3,456878.3683693535
3,46631.72249839874,800,20.157675502056865,1,522298.00461968104
5,59072.39874058975,1800,15.686975593188274,2,527537.0487062304
2,72788.93704942655,1200,18.930524139758617,3,457327.1001433779
8,91808.52180645752,1500,19.670412846659033,1,452904.28828058945
4,68691.28474348455,1800,18.32765022699943,3,554540.5864788863
2,22337.47497897823,1000,18.651643840795685,3,484772.92545403267
10,59427.89871837527,1500,16.73548766348176,1,390127.93895055825
0,60747.04186354249,1800,19.007578664444814,2,607846.6242916745
9,74043.13514369924,800,17.01729144083761,1,369513.8774882219
11,62772.15453734608,1000,12.709211708611944,3,229615.99442575732
5,78796.33375953115,1500,18.39253194413222,1,502881.4717948195
14,65875.05923422908,800,14.648101370904676,3,141017.05974404686
1,83381.97104246833,1000,20.026988326915454,1,537259.739379985
12,53418.8111992756,1200,15.738359713129533,2,378816.1310884933
2,62165.15200945041,800,13.093991582159266,2,470618.8685033672
0,72399.62303084845,1800,14.461417678287374,2,730250.4112014908
8,51417.08894559835,1500,17.91704668342283,2,399849.325927928
7,48149.80796878386,1000,18.37301562448014,1,475318.86765599
11,50559.718504699726,800,15.1747263673792,2,311354.611028857
1,48761.76574366617,1200,15.855223490515439,1,615706.7632114143
14,67838.42881312991,1500,17.983862224227238,3,239728.91266658073
11,32477.879555481664,1500,19.944455515941264,3,335171.1682233732
10,36660.44960523139,800,15.579835638524225,3,308772.07119033136
7,87941.19738535894,1200,18.75835052503579,2,387070.9900622082
11,49123.54918538734,1000,14.522618742041711,2,230332.61164960742
13,63000.22276757622,800,18.631777473409066,2,329917.798788611
8,37662.80373151308,1000,19.511584162111888,3,404108.1038367433
0,61411.86401683914,1500,19.04841322144501,3,535582.4426074268
12,49214.89998477894,1000,19.988795561375394,3,286274.79634525295
4,36553.65752759379,1200,19.855484801057685,3,511631.1527850296
7,80053.8065634707,1800,21.69386363190024,1,592265.7492539582
14,77738.48590591307,1200,18.217236838118172,1,320995.4330121674
10,58389.678139289754,1000,21.699782771394087,2,326636.5395206672
13,74991.28549016867,800,16.111801819826834,2,324053.1854921476
1,88549.3903159074,1500,17.58931651255705,3,523229.21708539926
3,71311.13899737134,1800,17.769993653919865,1,590294.5111376946
6,67195.19609264945,800,15.914431081619675,1,447306.3567166308
2,62984.24544724965,800,13.27868226557176,2,526080.2600598505
12,69742.46047288859,1200,19.738596723623303,1,362404.6242123449
11,54541.209097655454,1000,16.140131692194682,2,370449.75387457
4,55850.4619625783,1200,17.19834198543411,3,433242.687249981
7,66763.37062818772,1000,21.16917052954139,3,400578.59358673793
11,52892.02694760707,1200,19.144170150945623,2,303582.0776601435
9,54513.004908097464,800,21.480422909470054,3,370665.23689718917
2,60002.7999695246,1500,18.241062068192544,3,480919.706014661
3,77259.11325889603,1000,19.11098545459542,1,541667.7546187064
13,43010.04369660529,1800,17.5186568849995,1,336722.53749369923
14,71387.67754057891,1800,16.302607402446956,1,374454.7000028768
8,71876.94619205206,800,19.103585908270624,1,410778.4442218597
13,71787.18013945213,1200,17.12819758033902,1,301424.71162417287
13,47898.80429685766,1200,19.28904393248745,2,308428.9976940247
6,34609.775767335945,800,16.85906196402356,2,426377.33983429184
0,68395.50708617133,1800,17.649233494628966,1,686913.3795680476
13,62813.08176620943,1800,17.80943498939885,3,327028.9195133461
11,75065.64952144699,1200,20.15393005009132,3,369551.15679346543
3,49491.947579856926,1000,17.151302717548525,2,544621.0491417188
3,71401.77564384541,1500,20.373980239185236,2,533889.9963257918
8,75816.18168329117,1000,16.1902965191988,2,304146.25606861565
5,58570.35418425974,1800,18.539715183339215,3,461980.1577149451
8,66253.94254897225,1000,16.62479874482242,2,265291.13015709684
11,65729.49686286143,1500,20.23149164447942,3,328673.23343804054
14,47677.957064555245,1000,16.362673008928958,2,335336.712609711
5,67966.44903426911,1000,16.566534512355666,3,435266.8145085934
5,84337.4751135152,1000,15.487395133009521,2,428468.97533731954
4,60333.059018139546,1000,18.206081228972042,2,428078.49889414996
4,38086.12592022514,800,19.1820974096987,3,424618.44377340964
1,49691.602036289856,1800,18.966258367381595,2,718614.3478889335
7,33308.558267225584,1500,17.71152408012589,1,580865.2232994937
7,79353.91693569097,1800,16.678917736925364,3,422845.031712874
10,71461.57944492142,800,17.44264016458421,2,242499.78011765803
12,52479.460924982726,800,17.518940954129594,3,356721.90717633895
0,38729.101170465954,800,18.505220854844,2,499709.1140415936
7,47500.575626362646,800,18.36770562094645,1,457856.59592962725
4,50425.84551454279,1000,21.479438149168697,2,401289.5484055944
1,61641.11398530088,1800,18.079272130162966,2,587263.0228881305
13,61136.3901479757,1200,18.72160193693042,1,267457.44090416725
1,80121.47963060554,1500,18.142911612810522,3,466273.72322334687
13,49608.67713452936,800,17.34653288006934,2,220999.48509758592
14,37377.182184691075,1800,18.70814900202789,2,381286.08226449037
14,42645.322872865625,800,17.158678812103165,1,285348.86620000657
5,59654.62718330249,800,17.883565497425298,3,519436.3382530791
10,49069.828995813135,800,20.31853707695541,3,353110.56299606344
12,55619.871817304615,800,17.02928114341504,1,381052.45976546465
8,53189.496295208344,800,18.774687871506135,1,434912.69240602397
0,74853.57680557774,1500,13.037301795027473,2,585487.7160921379
11,51195.51469361517,1800,17.629312178686234,1,506743.04529238574
5,54339.86884578285,800,17.01576254061697,1,344816.28995215404
8,70759.25371738164,800,18.24052086860462,1,368231.38658271974
7,51525.27133451886,800,17.527526447336108,3,278795.2285573227
10,66348.18561685526,800,18.28303555014876,1,267460.5545270932
5,64972.278930326385,1000,17.2426674279441,2,400807.1260452536
2,62126.487884416194,1000,18.77266939823169,2,447865.3838640151
7,42984.05425940265,1200,14.570715997026221,2,481929.92534855835
8,78446.61336782905,800,18.22282459216086,1,400026.7685269143
0,93310.25694874671,1200,16.12584150036685,3,401224.190535431
11,60132.42207401092,1500,20.335733086548135,1,436643.06468806264
8,44304.67689944437,1200,16.093572028240075,1,395518.70668673934
13,60436.54062487534,1800,19.99044136804009,2,372867.8153538189
14,74847.90210878999,1000,17.976934717610536,1,316192.937273378
5,50772.18486426589,1000,14.342474353689411,3,360117.2111899488
5,58066.51223822716,800,16.247465301637753,2,430577.13164272043
11,65109.81204618212,800,19.69560204825864,3,286635.57145905227
3,78045.71778308887,1500,19.58201764969918,3,481509.64426970656
0,71631.35599634062,1500,15.40129845453917,3,504406.9876388778
9,72253.01954298394,1800,21.12571145128517,1,487407.7454823534
7,53605.97164985362,800,17.95087158598023,1,420075.32554825867
1,66028.78432760884,800,19.769691308401924,1,562120.7206630644
11,49170.55009312306,1500,15.576317300913699,1,398955.0256111312
0,72682.89149827817,1500,17.08810196765387,2,525321.8709949739
1,77268.29461178421,1500,18.83180854051571,1,599410.8268125996
0,68300.45353158934,1000,17.373673094008737,2,554304.6756849024
0,54488.84119807777,1200,12.158417911058493,3,518487.60917484923
8,56944.09307937603,1200,17.61843532601429,2,398836.946680959
12,87097.74315993015,800,14.070603711148916,1,274332.29006830597
13,54739.343330647556,1000,15.85861491681895,2,253289.04672626534
0,75749.91251175852,1500,15.194264414508977,1,595980.7167167682
12,65083.37397327783,800,20.26511091416641,1,382061.6555514758
3,54987.95327310236,1000,20.892710209887646,2,447791.6227599821
9,39830.26458795862,1800,18.683127863501618,2,460683.73113173264
5,63174.0057088276,1000,17.539862596055613,3,338132.69107617345
6,61366.512999091836,800,18.05667755896719,3,401723.39048581227
1,87098.02007189,1200,20.26370967003219,3,470435.4833235467
5,47097.10956866253,1500,14.033143413374587,3,407270.2275817053
6,94421.52887321677,1800,15.849796219043693,3,451111.0511659366
9,65682.1579424489,1000,20.008084805583923,2,244145.7655486968
13,65667.43831833237,800,20.424541956195867,3,163466.0544251444
9,51103.91798351655,800,19.179442600026718,2,370031.82317133504
1,64720.59461331703,1500,15.910056868296408,3,576100.1781069821
14,67095.76392349819,800,19.979097962146874,1,308936.27770970936
1,74059.90937731316,800,20.722865382557703,3,472110.2896404948
9,45325.16688612085,1500,19.43650053500838,1,586166.1260587623
6,81101.71283682057,1800,13.011980713638726,2,503055.0996997439
11,65421.23285657969,1200,18.249189617831952,3,249811.30660531236
0,69123.43342960968,1200,19.17048012858363,2,614182.8135325238
7,56685.86607742859,1000,16.96876533935547,3,330511.62655890646
10,46077.860425814244,1800,18.37335384819518,2,396669.24947122444
12,61090.86941104931,1000,16.973081677287656,3,191327.16730740288
2,62809.43324734827,1200,16.276813208226507,3,456855.00089582294
10,39218.575978282635,1500,21.021181634506878,1,391979.5078917506
5,71899.28107747687,800,18.430137340504533,2,447212.00173448405
8,74947.86950844871,1200,15.788040707666607,2,383619.4112055093
5,49055.0306426831,1800,15.246799936922368,2,453165.18884968886
8,44661.21974591863,1200,16.278035789316277,2,402451.33101191354
6,55455.57934688548,1800,16.288853250484724,2,550830.3330945817
14,60358.42645479449,1800,18.293060556042676,1,465813.03704348684
8,56037.43485126999,1800,18.97111344437765,3,339413.84984509746
1,59086.232508438254,1000,18.968973699667902,1,528446.533615582
11,63322.16546513874,1500,16.499776025690416,2,303370.73039278405
7,39475.965919115566,1200,19.84126142916703,2,457463.3543703548
7,41200.56559045103,1500,20.455688630272906,3,360321.26260155387
1,19165.833886152832,800,17.480073265961313,1,615819.0552486904
11,74138.17842680207,1200,15.935858405755951,3,350923.1316743446
13,60228.40530926174,1500,18.20056502908349,3,335393.4282903732
3,75717.76697197735,1500,22.320152496126333,1,543237.2043921073
13,42933.93006282912,800,15.883404864248895,3,193467.27795288738
14,60366.110092997435,1800,16.94767339406634,1,357827.6039645655
10,63222.39759174902,1200,18.11486812059527,1,457987.1625594082
14,51573.26257754977,1200,19.083328049031877,2,206561.73913435685
6,36698.58302299811,800,14.028840012958812,3,383043.4343208702
10,86188.07004202735,1800,20.61177538860035,2,372068.85313548584
3,80989.25011905076,1200,20.58458389736284,3,440288.08820335765
3,54271.01592411953,1200,17.150412718418544,3,501122.90259483666
5,67653.41467754412,1200,23.413236586664524,2,400640.6861429515
9,52728.1398546466,1800,20.455410765851585,2,441115.1369259451
5,45068.94595462878,800,20.348899865976414,2,432070.371026603
9,87408.92257435521,1200,20.375106379562023,1,415551.2409365168
14,35169.466778912974,1500,20.31743211741608,3,288208.5097045326
2,55717.444545433274,1800,17.95618102343544,1,653842.7350330763
14,61264.85740863351,1000,17.758080009734293,3,200042.3335110576
8,84768.5486803093,800,16.112859864559677,3,324222.6521102876
11,73448.82981354027,1500,16.845256459540625,1,420303.29617500847
9,34916.25338149022,1200,17.37820463542896,1,448979.91534395935
13,59958.74638448727,1000,18.130920100379534,3,270805.32156939985
10,60315.90297546539,800,21.196592095007006,2,347535.84474354575
1,56574.924970508364,1800,13.79501035714771,2,588613.9356363384
5,69297.13661295452,1000,20.689868552155225,2,383973.675618075
11,38863.396083660344,1000,15.976248042947628,2,396356.3861270328
6,53870.46131194995,1500,17.79096031311243,3,521168.9307088767
11,67182.28122319613,800,16.551204287076796,2,278092.1149499522
12,70193.63527740962,1500,21.70855381893133,2,382849.23638580146
8,62241.292102637955,1500,17.00008445806819,2,402498.9633715988
12,55674.11699549551,1200,19.042895853258422,3,253280.63995286258
2,58200.88089560291,1800,19.146533356552467,1,631104.9501887211
9,71106.10683565856,1000,15.679986499758881,2,491859.69768391456
2,60508.5117618819,800,17.80645929572312,3,522932.4725563717
6,44372.286818392065,1800,20.4086525262141,3,551316.4937203269
13,41497.53624082645,1800,16.253530378314036,2,393950.41873169044
3,37655.43867845836,800,19.657931218962535,1,474269.82023926
12,81833.71227734031,1800,17.337840057398143,1,462937.4467265262
7,72111.92753418667,1200,20.327308046073206,1,322815.61651916394
12,58402.68175229179,1800,21.494993883778378,3,374827.3736317612
6,53193.112722538746,1200,13.984320200671101,2,490250.30112670327
4,51391.049880489634,1000,15.323729819782038,2,467849.87725634413
6,76398.55661373315,1000,17.122980772540476,3,456138.2830247785
2,88566.5026226211,1500,20.93084884168856,2,477214.91144842416
11,50919.106141086915,1200,19.064932109335885,2,431770.02611772495
1,77076.23280983564,1000,15.510496802057707,1,540107.7887594692
5,60420.19373038334,1800,19.35784065088499,2,600402.5639976244
1,56813.566051343005,800,16.172530534796426,2,551120.6522016814
2,82563.21424244886,800,19.74106386843071,3,513645.1100868145
5,59847.514188858346,1200,19.07792999470798,3,476083.30839185463
4,64445.46658881954,1500,16.163776371150334,1,580865.3437699842
7,63724.10899367169,1800,17.86809113295621,3,510050.4065037864
8,35616.00950010822,1200,20.44936752317851,1,466314.06569363223
10,64326.167230740924,800,14.215925385673495,1,380601.7783375134
2,51559.619633396505,1200,18.602217614237432,2,529845.9454975703
11,38682.70289781568,1800,15.786201356232716,1,413725.59216271556
9,52242.94379326856,1000,17.967624781502384,2,394128.7152161311
2,52119.16695544581,1800,18.91552447371456,1,640524.2799883934
2,75448.23808695497,1000,22.026337947856682,3,531203.606845282
12,44043.155758469526,1000,17.94740443832396,3,262207.9158250154
12,48152.28841426118,1000,20.931051318443853,3,240682.43734893508
5,63530.82390822019,1200,16.31900362650199,1,559342.0754334794
14,40113.09342968628,800,17.009959874033047,1,294140.3872614332
14,50114.898626514994,1200,19.174117191697366,2,252903.44531988207
0,35032.848970001665,800,18.403522096813923,2,607146.4411422221
6,73800.17190008094,1800,17.343162236345396,2,541467.4361367564
11,55479.553193397216,1500,17.28897110862463,2,466568.7616674184
0,59761.23232496637,1800,20.666589111837002,1,655073.4210285596
13,73740.15479686635,1200,17.42311565794485,1,311358.4802011844
4,49165.9667451917,1200,15.958301358567805,2,428963.3402005823
14,55320.19487027994,800,16.290248751484558,1,252865.39800497223
9,44155.080010413876,1200,19.339802271363233,1,416623.860459289
12,44122.44418506281,1000,22.51304490242491,1,399627.98584147065
7,46191.25658991182,1200,16.952034633404033,1,421291.9856422881
3,52612.64413749502,800,22.297251050713527,2,447418.5892139211
4,54228.06698740402,800,17.978318464880353,2,531653.7870631
3,64329.4822634757,1000,17.44037554004073,1,373609.8234765853
11,46631.74577937151,800,16.179445856736496,3,289235.4943199003
11,64794.49013876215,1500,17.6039723995017,2,305893.8414903541
13,67275.01937284842,1800,16.487718719695923,2,315563.03952272
3,52982.667257516005,1200,16.327238351978632,3,533658.4683087028
11,47929.13141372428,1500,14.695899464788674,2,373701.9599023403
7,61276.18547969985,1200,21.532233369299227,3,526812.4116823176
1,56956.23805484333,1500,20.128771883067955,3,573248.8279840214
0,63305.277439103185,1200,18.54320073524499,1,562493.2697478982
2,83547.9965438995,1000,17.711968076631837,2,519248.85694117995
8,61029.55572641573,800,17.988839404466404,3,379950.3611197249
3,50411.54158079802,800,16.446182142215257,1,530229.4095747595
9,46636.65582086912,1000,15.732297000030869,2,353110.51782509085
4,47216.97553017625,1500,19.434828226461818,1,480143.1272828608
1,38058.50539333319,1800,17.475554609815482,1,637275.1149559672
3,73991.15412518368,1500,18.651471426057782,3,572339.6543257999
1,26500.817709663534,800,14.675122072753627,2,470939.11908643466
14,67321.57226578958,1800,17.36914239605066,1,357855.58587505337
1,46979.04139987154,1200,15.693280391125107,3,553254.7812279153
3,52313.92178063824,1800,18.968111504689873,3,561732.5001068991
5,46530.18537683417,1500,19.99055570515437,1,481211.5926940082
6,81687.96989463046,1000,20.919398778427638,1,456483.3729095306
9,60244.73402528665,1200,16.742040534108284,3,410452.2386863355
2,71855.67787564278,1500,15.744201815935263,1,582628.6954367667
2,79507.90287894009,1200,17.162812784055465,1,623296.0371598521
9,62451.08211033606,1800,16.601374155972575,2,512967.3711836098
5,42065.64343717181,800,18.862466752292875,3,349171.5755118189
12,56690.35874826342,1500,15.194435415748195,1,372485.87421893625
11,48866.27979650696,1000,14.491209875438521,3,311920.6675578392
2,52447.43757169051,1800,17.30710340528525,2,508813.2906592936
12,58580.643110260666,1500,19.453012128798846,3,307916.24186703743
1,57987.665368616035,1000,15.945086617818761,3,506150.7452550209
7,66181.6374153043,1500,19.69822659121282,3,384891.3085061001
4,68359.5644067073,1800,18.730675468053867,2,571417.5981173501
14,57987.82235600313,1500,21.09359117347875,2,294278.22854844877
0,66052.03377161876,1200,16.39549066712582,3,485597.8492227513
2,51759.60217596838,1800,14.787056266406275,3,575690.6636483234
9,79721.69738394755,1500,19.19708352043022,2,476132.64853048057
7,51517.330676735306,800,18.55974907568952,1,394383.35094505484
3,77957.79726933641,1500,18.404996014389038,2,465668.0718365459
13,37858.993623424176,1200,15.904344591491435,3,266920.71317549306
6,54293.89113883731,1000,19.550301214651327,1,494849.03819838114
9,55035.32739579592,1000,16.73314838584986,1,366645.42500215664
11,64184.87692122711,1000,18.404120957353264,1,446154.3605323242
13,72927.25204828236,800,17.080863776498116,2,247436.94870419573
13,41259.07195410709,1200,18.70876318056867,2,279028.3467322615
1,43380.254369356386,1800,15.60973909737002,2,701724.1940616708
6,38971.37898425643,1000,18.999356614491987,2,500839.497581871
4,79802.76295797626,1200,19.315178519047887,3,401672.73777240916
4,64464.07414195684,1500,18.231956316565395,1,605820.8728632885
5,43734.431873143156,800,21.287793450403388,3,369203.9575455916
12,53353.57689065894,1200,18.414320641624762,2,366944.9990641916
8,77726.42093492241,1200,19.837507520073338,2,489515.53346039285
13,55828.21154533143,1800,18.184833595598096,3,266198.50773256936
5,54942.17793313241,1200,19.658797728009443,1,484616.7967086901
11,48280.54939765412,1800,14.933391368677151,1,414868.34488657094
12,44625.11529271856,800,18.065889594750175,2,305165.530842823
14,77749.85715664735,800,15.746129274403277,2,252030.18420992867
13,85108.52383113091,1500,18.28085439122357,2,317833.30074858904
7,45222.08395818978,1800,18.768385420020145,2,409602.1425026316
6,81074.1349382718,1800,19.614995226091708,1,476757.3835277715
8,52689.15875564842,1000,18.97981985281116,3,306417.44363166776
3,68004.7199305333,1000,17.32629407044572,1,545971.3572587081
1,81153.20707221612,1500,16.49280902327838,3,449146.30634330184
6,57823.85106444552,800,13.314953000516674,2,345348.7874808778
5,55080.87119598962,1000,18.137705155701102,2,390190.54221982416
0,72016.21445682278,1200,20.27572342861807,3,541884.2927387621
10,43350.70744445626,800,18.21678693329639,2,389562.1115466874
8,77205.92066760646,1200,17.830496617543577,1,442596.2328400915
8,62142.14088663875,1800,18.28611457709882,2,563462.4370832224
11,51333.74237768735,800,17.224581200113807,2,313704.2980451997
1,50937.485950262184,1500,18.38993577168111,2,574993.7997810238
2,39248.06232257451,1800,17.19007267737482,2,552737.5847692764
4,51957.41750064016,1800,16.202237201956837,1,592777.4887390167
4,56039.43357008398,1200,17.849402810716168,3,404189.69410638406
14,44080.59702432777,1800,17.805794118770663,2,302428.2292557266
0,59318.02535806494,1000,21.750340174252575,2,505213.93365777936
7,67093.75626788243,800,16.388620013995777,1,404407.6088016371
11,56797.917960008715,1000,17.681116591963995,1,339639.2656590386
7,69940.887397789,1200,17.48666934727696,1,590226.2592137974
3,47892.900255309956,1200,17.10463433483912,2,517836.45051634446
12,75050.7414632991,800,19.0262104782133,3,249199.26445175172
6,61827.22058662287,1800,22.475926035648435,1,528916.3321518424
14,83178.85754632115,1500,17.35834560665878,1,493759.3343996267
14,96213.259683581,1200,19.03178898323908,1,262791.34801788966
10,52946.34611545078,800,14.175256018105577,3,252367.10807590414
9,53564.04184647813,1500,17.212940940031938,2,464817.33729207306
2,56306.36817076924,1800,21.1104822792244,2,605295.8326678546
5,68935.53375263272,1200,17.89003921310404,2,395550.55602062313
13,79889.54955712635,800,19.004680030018584,1,298433.88414443313
9,50207.87273745295,800,16.754497727741622,2,379143.78913552925
12,65718.6639971711,800,18.51511438371293,1,348286.99136744783
9,57961.09065216349,1200,21.265552493572162,3,387875.32346792385
11,69271.63653810883,1500,15.679834075461795,3,431688.57841174
13,82641.86540111536,800,22.37308501035158,2,279374.82697164797
8,56395.07643850478,1800,14.908111636211917,1,536309.0196164012
0,34951.98499989404,800,17.028996313028983,1,452402.09624774574
4,71158.52515320439,1500,16.32816563044083,2,596683.4793490819
3,47509.42172091821,1200,17.455078036465512,3,471860.49354045023
7,57853.26394554333,800,16.30219424935185,3,296579.6689997514
10,71805.4625530742,800,16.150560673014102,3,262787.54350731056
11,64460.92280296662,1800,15.626506788976759,3,387775.15242384863
0,58474.199616704325,1800,19.28810725711244,3,640364.6482577259
8,51361.774313125185,800,17.52408400811884,2,362128.9954284204
5,16501.59329587502,800,17.000979160600984,2,472824.23943003896
3,70474.81223634303,1800,18.564513821164322,2,547295.2846253417
11,56205.72451161354,1500,15.01072897781888,3,351510.69288881146
8,82700.04417533588,1000,18.61274508793269,3,344801.86278591055
10,65970.42044942804,1000,17.812461197957507,2,355493.4737214381
4,51883.11941197736,800,17.873924339941546,2,432132.00042432925
14,76003.0513256406,1800,19.03833350181389,3,319296.39034160005
4,77266.94108937285,1200,21.287048017586983,1,483900.34351386264
11,56714.52278471283,1200,18.645949483909718,2,357311.5194528731
4,77904.67298359842,1000,17.600250984390435,3,382125.0479341143
0,51670.37916920929,1500,15.63471122484813,3,501385.79001239425
0,62394.71654111854,1000,13.218364148732448,2,493179.59422789747
7,68571.1258157817,800,18.255768334325726,1,410080.4809466323
11,71771.72376021283,1500,15.480733319638265,3,294132.7395793216
7,69322.82772923834,1200,12.919473091495707,2,423911.32094698364
11,55010.142291552416,1800,17.298259153801485,3,368374.30431490426
14,76405.46461037162,1800,18.478963471523755,3,347962.18057728186
14,58133.590153403726,800,19.488607633071883,3,205175.91012453398
5,51464.5895658721,1000,20.122501427209045,3,423669.5624253101
11,51684.93049030004,800,19.751424327190097,1,446707.86976705404
10,89099.82587214503,1800,19.805150059208135,2,392923.76231217023
12,48870.24857862083,1200,15.063859974822694,2,306498.8421174858
3,79374.5284014067,1800,17.700808725186484,2,613589.5832462732
1,42967.99956284746,1500,19.159671133189224,2,538153.6695188981
13,67318.5816761128,1800,18.0927492302906,2,426387.6689895174
1,64456.25177236253,1800,17.689701446835,1,628996.1039190835
8,84318.40319589342,1500,18.056180039824618,3,340344.25089441886
14,50183.97157247228,1000,18.491067996418302,3,275642.03465639905
4,46040.03673059419,1800,17.84621258912868,2,537962.3041301228
3,58252.34432479527,800,16.307441285181866,3,511010.52695998666
9,84972.02743860678,1800,14.594351785724752,3,385354.92424153
12,46737.62280084348,800,17.591945677057517,3,253101.32609386495
0,21173.750516937005,1500,18.11496550861055,2,584452.8951811945
6,60896.51756059924,1800,18.093159162951885,2,496493.00385861634
2,74242.84376941514,1500,19.905842127164423,1,578963.9141022853
5,44792.91101040206,1500,20.261212602045852,2,574956.3003723078
4,72718.98260029896,1000,17.791954392461513,1,511496.5001795595
4,44461.335224813156,1800,17.80627032700638,2,586465.6807379145
10,57801.621964624814,800,19.146257199141303,3,293462.81034822
4,71290.23472929085,800,18.85309675903595,1,460366.5695117362
0,42188.01897392342,1800,17.11488359639733,1,688800.187492027
0,62722.699972613314,1000,19.31802767227755,1,666130.0722168543
2,78224.60266938356,1000,17.707251182101036,2,441589.805399706
13,67109.01148817026,1000,17.749778522599545,1,340668.89132060413
11,49190.60913613848,800,18.86722759017728,2,386835.44825573545
9,82780.7752907519,1500,17.397666760513488,1,400063.97380663455
3,69875.88767883735,1000,18.189345014980006,2,525730.657467888
4,32093.280001135397,800,18.5950886128831,1,545897.1675669407
1,72963.65422101339,800,19.63435711893242,3,397707.2111480846
7,51429.38621374084,1500,19.496281160550552,3,478295.9738282653
10,62948.45321463697,1800,18.53408895353666,1,434422.14022516785
10,75120.06006439889,1800,12.782462531119622,2,418729.8520583477
13,51755.93123002749,1000,18.486701639442405,2,340789.19843591657
1,35316.11078937279,1000,18.795771857891822,2,598733.3196258562
8,82583.17787858742,1500,19.201857694260756,3,309521.5084104526
1,77468.75206802922,1000,16.087950074535904,3,558959.5993458204
12,58691.15980225582,1500,13.755847895160215,3,372818.3751688048
8,72801.32177238172,800,19.612340021567334,2,415033.06519684225
6,54459.19901904473,1000,15.550946813074086,2,437497.13910948683
14,61454.55265141275,800,20.44433908863563,2,228820.84694273456
7,57835.6808604489,1200,16.84269622838234,1,407451.1565472328
